Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
14103,20,85,80,87,8.5,1
14104,18,87,78,89,7.4,1
14105,22,66,56,74,5.4,1
14106,18,61,79,79,6.0,1
14107,19,64,72,60,4.9,1
14108,17,81,91,86,8.5,1
14109,21,79,50,65,5.1,1
14110,25,83,55,80,6.0,1
14111,18,69,68,78,8.0,1
14112,23,66,56,71,3.8,1
14113,21,74,65,81,8.9,1
14114,18,46,58,49,2.1,1
14115,24,94,75,81,9.1,1
14116,22,63,74,62,4.7,1
14117,20,72,84,78,5.0,1
14118,20,56,42,40,1.3,1
14119,18,63,53,49,4.5,1
14120,19,62,63,62,3.2,1
14121,23,65,61,60,4.2,1
14122,19,55,67,56,5.2,1
14123,21,82,87,75,7.6,1
14124,22,63,64,72,6.0,1
14125,22,60,57,81,6.2,1
14126,20,67,43,42,3.1,1
14127,22,54,56,63,3.6,1
14128,19,96,77,97,9.5,1
14129,23,72,67,76,3.9,1
14130,23,78,93,82,9.1,1
14131,20,77,77,61,5.0,1
14132,18,64,58,65,5.5,1
14133,23,77,67,68,7.9,1
14134,19,85,58,74,8.3,1
14135,17,88,64,68,5.3,1
14136,18,74,70,69,4.6,1
14137,25,67,58,75,5.4,1
14138,24,72,53,69,6.2,1
14139,22,61,92,73,7.5,1
14140,22,78,58,76,5.5,1
14141,17,83,69,70,6.9,1
14142,18,86,75,87,9.1,1
14143,20,79,55,56,6.3,1
14144,19,51,77,75,6.2,1
14145,17,43,34,75,2.2,1
14146,24,65,56,41,0.5,1
14147,23,69,71,84,6.4,1
14148,20,75,62,73,5.3,1
14149,25,56,58,72,4.4,1
14150,20,66,72,76,6.0,1
14151,17,86,58,62,5.4,1
14152,17,77,77,65,8.0,1
14153,17,74,57,73,5.7,1
14154,17,63,37,61,3.9,1
14155,20,80,80,63,7.7,1
14156,17,68,87,62,5.0,1
14157,18,53,75,63,6.7,1
14158,20,68,60,81,4.4,1
14159,23,57,55,70,4.1,1
14160,18,87,62,60,5.7,1
14161,24,60,61,72,5.5,1
14162,23,68,71,61,6.6,1
14163,25,90,39,49,4.9,1
14164,22,59,23,47,1.5,0
14165,20,54,66,63,4.5,1
14166,22,77,70,77,7.2,1
14167,20,53,52,73,4.8,1
14168,23,69,53,63,5.0,1
14169,25,69,68,82,7.7,1
14170,19,80,54,48,3.9,1
14171,19,58,66,69,2.1,1
14172,18,72,53,52,5.1,1
14173,17,73,68,59,4.4,1
14174,17,70,63,54,3.4,1
14175,19,60,61,53,5.1,1
14176,23,74,77,75,6.6,1
14177,25,64,69,83,5.5,1
14178,18,92,55,54,6.2,1
14179,23,62,75,62,9.5,1
14180,17,59,66,57,4.7,1
14181,18,70,61,68,6.1,1
14182,22,65,67,71,4.4,1
14183,21,61,69,57,3.6,1
14184,24,62,60,47,4.2,1
14185,18,62,55,75,4.4,1
14186,17,74,61,62,6.3,1
14187,23,95,82,92,10.7,1
14188,22,79,54,52,3.9,1
14189,24,82,70,63,4.6,1
14190,24,71,59,71,5.4,1
14191,18,67,67,63,6.4,1
14192,24,66,75,74,6.1,1
14193,22,67,73,75,8.3,1
14194,25,57,41,46,0.5,1
14195,23,47,54,63,0.5,1
14196,18,68,72,67,4.4,1
14197,24,82,75,81,7.9,1
14198,25,47,68,62,2.1,1
14199,23,39,47,55,0.5,1
14200,20,69,79,76,6.8,1
14201,25,75,87,81,6.0,1
14202,20,57,49,51,3.1,1
14203,20,41,51,61,3.3,1
14204,25,49,65,57,3.4,1
14205,24,66,64,70,5.7,1
14206,20,62,50,56,4.1,1
14207,24,78,66,57,6.6,1
14208,24,47,31,57,0.5,1
14209,23,56,58,83,3.6,1
14210,22,54,57,68,3.0,1
14211,24,68,73,73,4.9,1
14212,23,67,72,66,4.3,1
14213,21,72,69,73,7.3,1
14214,20,40,70,52,1.4,1
14215,18,68,55,67,5.6,1
14216,24,67,56,66,6.7,1
14217,25,88,69,68,9.6,1
14218,20,78,49,66,4.4,1
14219,20,58,75,68,6.2,1
14220,21,63,66,64,1.5,1
14221,18,52,62,56,0.5,1
14222,23,87,54,56,7.4,1
14223,21,64,74,83,5.5,1
14224,22,65,91,73,8.1,1
14225,20,57,63,54,2.5,1
14226,24,87,63,57,6.6,1
14227,24,75,83,85,9.6,1
14228,21,63,59,75,6.4,1
14229,22,76,75,85,6.1,1
14230,19,63,50,75,5.5,1
14231,17,70,58,51,2.0,1
14232,25,87,70,63,8.5,1
14233,25,55,63,58,4.2,1
14234,19,67,67,81,6.6,1
14235,20,49,48,52,2.1,1
14236,23,57,64,49,2.9,1
14237,18,85,93,81,8.7,1
14238,19,67,53,62,4.7,1
14239,22,70,80,75,8.7,1
14240,24,76,53,60,5.3,1
14241,17,48,44,54,1.4,1
14242,20,67,66,84,7.5,1
14243,17,58,47,68,4.2,1
14244,18,85,82,56,7.0,1
14245,24,70,66,82,5.6,1
14246,22,57,46,62,2.1,1
14247,25,58,66,72,5.9,1
14248,18,90,96,89,10.3,1
14249,19,83,80,77,6.6,1
14250,25,50,70,71,5.4,1
14251,25,74,68,68,7.9,1
14252,22,76,68,74,6.0,1
14253,19,72,56,71,6.0,1
14254,21,48,55,63,3.1,1
14255,18,74,77,64,6.0,1
14256,23,66,86,86,7.8,1
14257,24,52,51,56,3.7,1
14258,22,73,86,79,8.6,1
14259,24,83,70,63,5.3,1
14260,18,43,55,52,3.5,1
14261,19,61,81,82,7.7,1
14262,23,68,75,61,4.9,1
14263,17,76,80,75,7.2,1
14264,23,61,52,53,4.9,1
14265,22,68,62,51,5.4,1
14266,24,62,73,87,6.6,1
14267,23,72,59,84,6.1,1
14268,20,52,63,47,1.1,1
14269,19,70,58,63,3.0,1
14270,19,96,68,71,7.5,1
14271,20,64,59,73,5.2,1
14272,25,50,53,54,4.3,1
14273,25,59,60,46,2.5,1
14274,18,57,64,59,3.1,1
14275,21,48,41,55,1.1,1
14276,17,51,79,61,5.3,1
14277,20,64,56,51,4.2,1
14278,18,64,49,72,3.4,1
14279,24,78,69,63,5.4,1
14280,20,66,56,67,6.3,1
14281,21,79,70,95,10.1,1
14282,20,49,42,76,2.2,1
14283,21,88,68,80,8.1,1
14284,21,91,81,83,7.6,1
14285,21,72,45,51,3.8,1
14286,19,76,70,76,5.9,1
14287,23,64,69,72,4.5,1
14288,19,71,81,61,5.9,1
14289,18,85,73,75,8.8,1
14290,19,71,66,83,6.8,1
14291,19,82,90,69,6.6,1
14292,24,48,75,77,4.6,1
14293,20,40,49,56,2.2,1
14294,19,49,74,66,5.0,1
14295,21,71,78,86,8.2,1
14296,20,67,52,74,2.1,1
14297,25,47,81,65,3.2,1
14298,24,58,77,70,5.8,1
14299,23,51,75,71,3.3,1
14300,24,72,48,74,3.8,1
14301,21,79,79,69,4.6,1
14302,20,66,51,60,2.5,1
14303,23,70,55,67,3.4,1
14304,17,91,75,60,7.0,1
14305,22,38,59,48,2.6,1
14306,24,41,62,57,2.0,1
14307,23,55,68,56,4.1,1
14308,18,76,65,74,7.1,1
14309,23,67,53,68,5.1,1
14310,22,65,59,55,4.5,1
14311,21,77,65,74,5.6,1
14312,20,33,51,37,1.7,1
14313,17,71,83,69,6.6,1
14314,18,74,70,57,6.3,1
14315,23,61,88,62,4.6,1
14316,19,79,88,84,7.7,1
14317,21,68,52,52,3.0,1
14318,24,79,57,59,8.0,1
14319,24,91,90,67,5.8,1
14320,22,75,59,58,4.8,1
14321,21,71,74,68,5.5,1
14322,18,72,58,65,5.3,1
14323,25,87,92,79,8.2,1
14324,17,75,64,70,3.1,1
14325,18,73,47,58,3.8,1
14326,17,83,55,77,7.8,1
14327,20,55,62,60,4.2,1
14328,20,81,78,84,7.5,1
14329,21,89,87,83,9.2,1
14330,21,72,54,69,4.6,1
14331,24,67,65,80,7.0,1
14332,19,65,36,41,3.0,1
14333,22,83,66,81,7.2,1
14334,19,58,50,73,5.9,1
14335,18,60,62,65,6.5,1
14336,24,73,63,74,4.1,1
14337,17,44,53,63,1.8,1
14338,25,88,63,70,6.6,1
14339,23,46,50,33,1.0,1
14340,20,69,77,65,4.8,1
14341,19,80,71,66,7.6,1
14342,22,63,54,49,5.9,1
14343,25,100,90,89,9.8,1
14344,25,75,85,90,7.8,1
14345,20,63,52,62,4.1,1
14346,21,49,59,70,5.6,1
14347,25,54,45,80,5.4,1
14348,18,65,46,57,2.0,1
14349,18,59,47,55,3.4,1
14350,21,57,45,43,4.3,1
14351,17,44,43,59,1.0,1
14352,24,74,65,72,5.6,1
14353,21,79,61,74,5.0,1
14354,18,47,47,32,1.8,1
14355,25,83,84,90,6.4,1
14356,18,73,74,66,7.1,1
14357,23,75,74,79,6.0,1
14358,24,47,80,48,4.8,1
14359,22,58,80,66,6.8,1
14360,23,83,68,68,7.0,1
14361,17,74,49,61,6.2,1
14362,20,65,54,54,3.7,1
14363,23,60,82,85,6.1,1
14364,17,75,85,74,8.1,1
14365,17,46,56,82,4.2,1
14366,22,79,83,94,10.1,1
14367,20,63,61,45,4.3,1
14368,19,72,59,65,5.6,1
14369,21,55,53,59,4.0,1
14370,25,76,61,61,6.0,1
14371,19,52,55,65,1.7,1
14372,21,61,50,71,4.3,1
14373,21,59,70,79,3.1,1
14374,25,90,66,65,5.8,1
14375,20,76,63,80,7.7,1
14376,17,84,81,70,6.9,1
14377,21,53,60,46,0.5,1
14378,17,85,100,91,10.0,1
14379,22,55,81,90,6.1,1
14380,23,55,49,71,3.8,1
14381,17,70,68,77,5.8,1
14382,20,69,92,69,5.9,1
14383,25,75,51,70,4.0,1
14384,17,62,54,80,5.9,1
14385,25,61,56,55,4.2,1
14386,24,70,51,65,4.6,1
14387,21,59,53,59,4.0,1
14388,22,64,46,51,2.3,1
14389,23,58,73,78,5.8,1
14390,20,58,57,70,6.8,1
14391,22,70,71,76,6.6,1
14392,23,75,65,79,7.3,1
14393,22,73,73,68,6.2,1
14394,22,64,67,50,4.3,1
14395,18,72,81,71,7.3,1
14396,21,40,62,62,2.5,1
14397,19,59,51,63,3.5,1
14398,23,49,57,43,3.4,1
14399,20,79,89,84,7.9,1
14400,17,66,78,70,7.6,1
14401,22,77,78,77,6.6,1
14402,22,95,62,84,7.9,1
14403,23,53,67,65,3.6,1
14404,24,59,49,88,6.3,1
14405,19,78,49,76,5.2,1
14406,22,94,64,71,7.4,1
14407,18,54,68,64,5.2,1
14408,25,64,68,64,4.7,1
14409,18,78,62,69,6.7,1
14410,19,73,53,78,7.4,1
14411,18,44,69,52,4.0,1
14412,25,54,70,80,5.4,1
14413,17,46,60,60,3.2,1
14414,21,37,64,62,0.5,1
14415,17,71,68,59,5.9,1
14416,21,85,60,62,6.8,1
14417,24,57,81,80,6.1,1
14418,24,42,44,46,1.2,1
14419,24,54,61,56,4.7,1
14420,18,50,40,61,0.6,1
14421,24,72,69,71,8.5,1
14422,21,48,51,59,3.1,1
14423,17,64,91,73,8.3,1
14424,23,91,63,82,7.6,1
14425,22,82,68,63,3.5,1
14426,21,58,37,67,3.0,1
14427,17,86,84,60,6.3,1
14428,17,54,74,63,3.6,1
14429,22,69,56,69,5.7,1
14430,23,70,61,57,4.4,1
14431,17,44,56,44,1.6,1
14432,25,46,39,49,0.6,1
14433,20,67,86,67,6.0,1
14434,21,67,60,74,4.3,1
14435,18,64,55,71,4.3,1
14436,24,67,72,67,7.0,1
14437,18,76,68,75,8.1,1
14438,19,77,63,71,4.9,1
14439,25,71,58,71,4.8,1
14440,18,77,62,82,6.6,1
14441,22,78,61,56,2.5,1
14442,20,59,50,71,6.0,1
14443,23,80,87,56,6.7,1
14444,22,75,73,63,7.0,1
14445,25,53,66,61,1.2,1
14446,25,63,68,52,3.8,1
14447,20,53,44,46,3.6,1
14448,17,59,67,75,5.7,1
14449,18,73,51,68,6.6,1
14450,24,74,69,73,8.8,1
14451,24,60,59,51,4.4,1
14452,18,71,54,51,4.4,1
14453,20,66,70,73,8.0,1
14454,17,69,61,69,6.2,1
14455,23,90,98,89,8.3,1
14456,20,66,69,69,6.1,1
14457,24,72,61,56,3.0,1
14458,25,40,53,55,2.6,1
14459,25,72,55,35,2.1,1
14460,19,75,50,69,7.0,1
14461,21,66,92,83,8.1,1
14462,22,94,74,83,9.6,1
14463,22,80,84,82,7.4,1
14464,24,93,87,87,8.1,1
14465,22,47,42,48,4.2,1
14466,22,47,56,53,3.0,1
14467,20,84,77,84,7.4,1
14468,23,97,70,72,6.4,1
14469,24,75,66,67,5.7,1
14470,19,79,64,80,6.4,1
14471,23,63,61,63,6.2,1
14472,19,78,87,71,8.3,1
14473,24,74,80,71,8.3,1
14474,17,78,72,60,6.7,1
14475,17,85,57,73,7.4,1
14476,22,75,67,73,6.6,1
14477,25,72,60,55,4.5,1
14478,20,75,80,73,7.2,1
14479,22,68,35,51,2.4,1
14480,21,69,63,75,7.8,1
14481,17,71,73,71,2.9,1
14482,22,63,59,71,6.1,1
14483,25,60,39,62,3.6,1
14484,19,61,63,90,6.7,1
14485,19,73,57,63,5.4,1
14486,18,55,58,61,2.0,1
14487,20,79,75,66,6.4,1
14488,19,45,50,70,4.2,1
14489,18,77,69,66,7.4,1
14490,17,72,70,65,5.5,1
14491,19,62,74,66,6.4,1
14492,22,65,46,51,3.4,1
14493,25,40,51,44,4.2,1
14494,21,63,82,68,4.5,1
14495,19,90,70,69,7.4,1
14496,21,82,95,79,9.2,1
14497,21,53,60,60,3.7,1
14498,21,78,86,63,7.9,1
14499,23,49,52,47,0.7,1
14500,21,66,56,42,2.9,1
14501,23,61,58,56,3.4,1
14502,25,63,41,70,2.5,1
14503,21,54,49,50,2.0,1
14504,18,64,63,61,6.4,1
14505,21,52,60,62,5.0,1
14506,24,75,65,85,6.3,1
14507,20,50,73,69,7.0,1
14508,18,53,74,56,6.1,1
14509,19,60,69,56,6.9,1
14510,25,74,74,63,5.3,1
14511,25,42,50,66,2.9,1
14512,24,82,75,80,7.8,1
14513,24,52,85,73,4.2,1
14514,24,58,45,66,3.4,1
14515,24,66,59,66,5.1,1
14516,24,58,39,37,3.5,1
14517,17,58,64,77,4.6,1
14518,22,56,68,58,6.3,1
14519,25,72,69,91,6.3,1
14520,24,65,48,54,3.5,1
14521,19,70,53,57,4.4,1
14522,17,79,75,72,7.9,1
14523,18,75,55,72,6.6,1
14524,18,80,92,72,10.1,1
14525,23,84,61,69,8.1,1
14526,22,83,73,85,8.0,1
14527,18,52,48,69,2.4,1
14528,24,76,67,64,7.2,1
14529,25,67,49,70,5.4,1
14530,23,68,60,59,4.3,1
14531,20,54,55,74,5.9,1
14532,17,61,75,67,7.6,1
14533,20,58,62,78,6.6,1
14534,20,56,57,60,3.6,1
14535,24,79,53,69,7.1,1
14536,20,40,69,62,4.1,1
14537,20,71,78,83,6.0,1
14538,18,77,57,64,4.8,1
14539,23,69,91,69,5.0,1
14540,20,55,79,75,7.2,1
14541,22,64,53,60,3.2,1
14542,19,89,77,94,9.8,1
14543,23,48,41,61,1.5,1
14544,22,64,54,51,4.2,1
14545,19,58,67,76,6.3,1
14546,20,74,70,87,6.8,1
14547,21,72,50,65,5.3,1
14548,25,61,78,75,5.4,1
14549,22,67,76,46,6.4,1
14550,20,60,81,57,5.0,1
14551,23,76,81,100,8.6,1
14552,18,67,83,81,7.3,1
14553,20,68,60,77,7.4,1
14554,21,64,63,77,3.4,1
14555,20,50,46,57,5.3,1
14556,20,67,52,77,4.8,1
14557,25,64,81,52,3.3,1
14558,18,58,65,72,6.3,1
14559,22,62,60,49,4.3,1
14560,24,65,78,69,6.9,1
14561,24,69,55,71,3.1,1
14562,23,82,70,77,9.3,1
14563,20,74,47,65,3.5,1
14564,23,83,75,65,6.0,1
14565,22,78,75,78,7.2,1
14566,22,84,68,70,4.2,1
14567,18,60,78,69,7.4,1
14568,24,71,55,50,2.8,1
14569,24,79,78,76,8.7,1
14570,23,67,66,64,5.5,1
14571,25,58,56,45,4.2,1
14572,24,51,59,68,4.8,1
14573,25,81,77,78,7.3,1
14574,25,50,74,47,4.2,1
14575,22,55,42,70,3.9,1
14576,18,61,87,62,5.0,1
14577,23,67,62,61,2.9,1
14578,19,84,85,80,9.5,1
14579,23,39,50,66,4.3,1
14580,25,67,65,75,7.3,1
14581,18,55,73,78,6.0,1
14582,22,64,59,60,3.3,1
14583,22,56,52,75,5.5,1
14584,25,69,63,87,7.2,1
14585,25,84,56,66,5.1,1
14586,21,85,67,75,8.1,1
14587,21,66,77,81,7.7,1
14588,25,85,63,56,7.5,1
14589,24,57,69,56,4.5,1
14590,23,66,41,51,3.1,1
14591,24,59,70,68,4.2,1
14592,22,60,97,71,5.9,1
14593,19,63,78,84,6.7,1
14594,23,51,40,61,0.7,1
14595,24,77,60,50,5.5,1
14596,24,73,55,54,5.8,1
14597,17,61,73,66,4.9,1
14598,23,62,78,64,8.3,1
14599,19,65,51,53,6.4,1
14600,18,68,62,72,8.4,1
14601,18,80,45,47,5.0,1
14602,24,73,81,66,7.6,1
14603,25,86,69,87,9.1,1
14604,19,77,85,74,8.4,1
14605,19,62,50,73,3.1,1
14606,22,73,71,61,4.9,1
14607,17,88,59,70,4.7,1
14608,22,68,79,67,6.6,1
14609,19,85,63,71,7.0,1
14610,20,63,50,58,3.7,1
14611,25,63,61,73,5.6,1
14612,19,45,56,58,1.1,1
14613,17,86,67,98,8.7,1
14614,19,61,55,64,4.4,1
14615,23,70,63,73,5.6,1
14616,23,72,66,56,4.8,1
14617,21,100,71,83,8.0,1
14618,17,47,51,50,0.5,1
14619,24,57,58,44,5.5,1
14620,24,71,74,59,5.3,1
14621,18,59,69,46,4.5,1
14622,19,100,74,75,9.3,1
14623,20,55,64,63,3.5,1
14624,17,75,61,71,7.2,1
14625,20,78,70,76,6.3,1
14626,21,85,68,57,8.3,1
14627,19,76,62,71,4.0,1
14628,18,68,57,64,3.9,1
14629,22,100,67,65,7.9,1
14630,24,76,53,71,6.4,1
14631,23,67,49,75,2.1,1
14632,17,58,72,77,4.3,1
14633,20,92,71,86,6.4,1
14634,19,72,57,72,7.3,1
14635,22,77,57,73,4.0,1
14636,25,56,57,62,0.5,1
14637,25,74,67,63,6.7,1
14638,23,72,44,70,2.8,1
14639,25,50,65,62,1.1,1
14640,24,61,34,44,0.5,1
14641,21,79,70,75,7.3,1
14642,25,66,60,81,5.8,1
14643,23,69,70,65,5.0,1
14644,21,81,82,87,8.6,1
14645,24,70,62,69,6.9,1
14646,23,86,72,71,9.1,1
14647,25,59,54,46,2.4,1
14648,17,43,67,65,5.4,1
14649,25,58,48,59,1.9,1
14650,23,73,60,50,5.0,1
14651,17,81,51,83,5.0,1
14652,17,62,89,82,6.9,1
14653,21,58,72,73,5.6,1
14654,24,76,71,80,6.9,1
14655,25,67,81,67,7.0,1
14656,22,76,82,71,10.2,1
14657,24,61,54,69,4.8,1
14658,22,56,60,70,3.4,1
14659,22,60,68,65,6.0,1
14660,20,50,75,53,3.7,1
14661,21,81,71,75,8.8,1
14662,18,51,53,70,4.9,1
14663,19,48,81,69,4.3,1
14664,19,65,73,80,4.5,1
14665,21,90,78,78,7.1,1
14666,21,74,57,59,5.2,1
14667,22,74,64,60,4.1,1
14668,21,66,67,72,9.2,1
14669,22,46,52,71,3.6,1
14670,24,69,54,58,5.6,1
14671,18,82,63,68,6.9,1
14672,20,59,39,59,1.9,1
14673,22,59,76,86,6.6,1
14674,21,70,74,85,3.2,1
14675,17,75,82,62,7.3,1
14676,25,67,64,66,3.4,1
14677,19,68,68,73,7.0,1
14678,18,63,77,74,7.9,1
14679,25,85,62,72,7.4,1
14680,23,75,54,59,6.1,1
14681,21,54,48,81,5.0,1
14682,22,56,48,44,4.2,1
14683,20,88,85,78,8.7,1
14684,17,64,67,76,4.0,1
14685,20,63,47,62,3.2,1
14686,25,69,74,67,7.0,1
14687,17,75,69,56,3.7,1
14688,19,58,55,68,3.4,1
14689,21,31,45,54,2.3,1
14690,23,65,56,64,4.4,1
14691,25,73,79,73,5.3,1
14692,22,73,66,78,6.0,1
14693,19,73,95,70,7.6,1
14694,23,54,63,60,6.7,1
14695,20,60,58,57,5.1,1
14696,19,61,49,79,5.1,1
14697,23,66,80,72,6.6,1
14698,23,86,77,67,8.3,1
14699,20,66,57,60,5.8,1
14700,23,78,57,75,4.5,1
14701,18,57,61,61,3.3,1
14702,17,67,44,41,2.3,1
14703,18,77,74,63,7.0,1
14704,20,76,79,83,6.8,1
14705,24,67,66,67,6.8,1
14706,19,53,45,86,5.2,1
14707,22,80,75,96,8.6,1
14708,22,80,56,77,4.4,1
14709,25,72,61,80,7.6,1
14710,25,62,70,77,5.4,1
14711,20,61,66,63,4.2,1
14712,25,91,72,72,6.8,1
14713,22,80,64,60,6.4,1
14714,18,84,70,70,6.3,1
14715,22,49,59,57,5.7,1
14716,18,59,71,67,5.4,1
14717,24,82,82,76,10.8,1
14718,20,90,73,69,8.1,1
14719,21,81,70,51,7.1,1
14720,24,79,98,61,5.7,1
14721,24,59,64,69,7.7,1
14722,22,84,65,69,6.6,1
14723,20,75,49,79,5.6,1
14724,17,56,65,65,4.8,1
14725,23,65,82,75,5.3,1
14726,24,38,43,59,0.5,1
14727,25,69,61,82,6.0,1
14728,18,68,60,56,4.4,1
14729,17,97,89,70,9.0,1
14730,20,59,79,67,5.5,1
14731,21,52,44,49,2.9,1
14732,17,57,71,65,5.4,1
14733,21,66,55,51,3.2,1
14734,22,57,83,60,6.5,1
14735,19,72,90,73,6.1,1
14736,23,65,92,92,7.6,1
14737,22,61,48,59,3.8,1
14738,20,80,57,71,5.6,1
14739,19,50,70,58,2.5,1
14740,21,77,70,73,7.0,1
14741,19,64,62,85,6.6,1
14742,25,72,56,69,6.6,1
14743,25,53,66,39,5.5,1
14744,22,79,64,63,6.4,1
14745,22,79,83,81,9.0,1
14746,20,63,65,65,4.9,1
14747,20,70,54,67,5.8,1
14748,18,38,47,55,3.1,1
14749,20,53,67,62,3.6,1
14750,24,70,76,87,5.7,1
14751,18,77,71,74,7.9,1
14752,25,87,64,85,4.9,1
14753,17,79,53,70,5.0,1
14754,18,66,61,59,4.6,1
14755,18,53,71,71,4.3,1
14756,22,66,84,48,6.1,1
14757,23,61,51,56,2.2,1
14758,19,81,73,83,8.3,1
14759,25,75,45,67,4.0,1
14760,21,76,65,79,7.1,1
14761,21,57,53,64,2.7,1
14762,20,91,69,76,7.0,1
14763,25,63,65,80,7.0,1
14764,24,89,80,66,6.3,1
14765,20,67,60,70,3.3,1
14766,20,100,65,65,6.0,1
14767,18,50,61,69,2.9,1
14768,25,82,62,65,4.9,1
14769,19,79,90,78,7.8,1
14770,20,74,64,82,7.3,1
14771,23,71,68,81,5.5,1
14772,24,61,35,61,3.4,1
14773,24,66,67,75,6.9,1
14774,20,67,67,45,5.5,1
14775,23,50,42,42,0.5,1
14776,17,71,61,60,7.2,1
14777,22,73,58,64,5.4,1
14778,22,76,65,71,8.1,1
14779,22,63,54,52,3.1,1
14780,18,50,53,40,0.5,1
14781,24,75,64,75,6.1,1
14782,21,57,85,54,6.1,1
14783,21,64,52,45,1.8,1
14784,18,50,36,60,3.3,1
14785,20,92,93,98,11.6,1
14786,25,59,62,57,4.8,1
14787,25,76,85,83,7.1,1
14788,22,61,59,38,4.1,1
14789,25,55,44,51,0.9,1
14790,20,67,84,69,5.1,1
14791,17,62,42,57,4.9,1
14792,18,46,58,53,4.6,1
14793,17,76,66,68,5.2,1
14794,24,76,63,70,6.1,1
14795,25,76,43,59,5.2,1
14796,22,54,58,55,2.7,1
14797,18,76,65,66,6.6,1
14798,22,44,46,64,1.2,1
14799,25,42,60,58,1.0,1
14800,19,72,74,75,7.1,1
14801,25,82,63,89,6.6,1
14802,18,65,69,77,5.4,1
14803,21,55,48,68,2.4,1
14804,18,64,56,76,3.9,1
14805,23,66,70,64,4.9,1
14806,25,64,45,44,2.0,1
14807,23,54,64,46,3.9,1
14808,21,75,68,79,6.9,1
14809,20,86,72,70,8.6,1
14810,20,48,56,95,4.6,1
14811,24,78,66,66,7.2,1
14812,17,64,49,44,1.3,1
14813,21,71,68,80,7.0,1
14814,18,50,71,69,3.7,1
14815,25,76,59,86,6.2,1
14816,23,68,68,64,5.0,1
14817,24,96,88,89,8.4,1
14818,22,64,75,59,3.6,1
14819,25,65,62,78,6.9,1
14820,22,56,73,64,4.9,1
14821,23,75,66,84,5.2,1
14822,23,70,74,87,5.1,1
14823,25,60,51,50,3.6,1
14824,24,70,64,79,5.5,1
14825,17,72,61,59,5.4,1
14826,20,74,62,80,6.0,1
14827,23,54,66,83,5.7,1
14828,24,88,97,66,7.3,1
14829,23,89,80,64,7.5,1
14830,19,77,52,55,3.2,1
14831,20,92,70,85,7.4,1
14832,23,71,60,63,2.9,1
14833,24,71,68,70,6.8,1
14834,23,77,69,79,6.9,1
14835,22,62,37,50,1.3,1
14836,25,51,65,70,5.7,1
14837,25,62,36,69,4.5,1
14838,23,44,41,66,3.8,1
14839,24,84,73,94,8.5,1
14840,22,75,66,52,4.1,1
14841,17,61,74,70,3.7,1
14842,17,63,70,60,5.7,1
14843,22,77,76,70,7.0,1
14844,18,71,65,65,5.2,1
14845,24,84,84,73,8.1,1
14846,17,61,72,60,6.7,1
14847,18,50,50,46,0.7,1
14848,24,65,45,66,4.3,1
14849,22,73,63,62,4.3,1
14850,18,72,70,85,6.6,1
14851,18,67,41,49,0.5,1
14852,23,92,84,88,11.1,1
14853,21,68,56,74,6.7,1
14854,21,59,72,68,5.8,1
14855,24,74,78,81,8.1,1
14856,23,82,86,82,10.7,1
14857,25,75,75,64,7.4,1
14858,20,94,61,75,7.6,1
14859,20,55,84,72,5.8,1
14860,18,53,73,68,5.2,1
14861,19,62,67,56,4.5,1
14862,17,47,73,63,3.7,1
14863,17,52,61,69,4.0,1
14864,23,59,50,59,2.5,1
14865,21,67,67,61,5.3,1
14866,19,57,65,55,1.8,1
14867,23,76,58,85,5.9,1
14868,18,81,80,58,5.4,1
14869,19,73,53,79,5.8,1
14870,17,76,66,44,4.4,1
14871,24,96,100,86,12.0,1
14872,18,85,83,75,8.5,1
14873,23,61,65,68,2.8,1
14874,25,73,66,86,6.0,1
14875,22,65,47,73,4.2,1
14876,18,77,67,64,3.3,1
14877,18,63,72,67,2.6,1
14878,25,68,67,59,6.5,1
14879,24,85,66,70,4.0,1
14880,25,73,65,65,7.6,1
14881,20,77,65,69,7.7,1
14882,20,72,78,82,8.5,1
14883,18,67,50,50,3.6,1
14884,17,89,70,82,6.5,1
14885,20,59,100,73,6.9,1
14886,24,61,54,52,4.5,1
14887,18,72,62,75,3.8,1
14888,24,72,61,78,9.0,1
14889,17,76,72,68,6.0,1
14890,17,61,64,71,6.9,1
14891,20,65,61,35,3.7,1
14892,23,58,57,69,2.8,1
14893,25,96,61,63,4.2,1
14894,21,74,54,68,5.2,1
14895,18,37,53,66,3.2,1
14896,23,67,67,65,5.5,1
14897,18,61,48,44,1.8,1
14898,25,53,69,50,3.0,1
14899,25,70,71,81,7.0,1
14900,19,69,60,72,6.8,1
14901,24,70,66,74,4.6,1
14902,20,46,32,71,3.3,1
14903,19,53,75,68,3.2,1
14904,17,75,45,76,4.7,1
14905,21,69,80,66,6.9,1
14906,20,71,80,80,7.5,1
14907,17,50,49,60,4.4,1
14908,24,64,61,49,3.0,1
14909,24,75,61,74,6.1,1
14910,24,70,56,68,3.7,1
14911,19,62,65,61,4.4,1
14912,22,83,76,79,8.4,1
14913,23,79,62,81,7.3,1
14914,25,55,70,63,5.8,1
14915,21,80,52,65,2.7,1
14916,25,80,66,61,6.0,1
14917,22,79,74,80,7.8,1
14918,20,62,48,54,4.7,1
14919,17,94,66,91,8.5,1
14920,17,81,70,84,8.3,1
14921,21,93,84,99,9.2,1
14922,19,65,59,62,6.2,1
14923,21,65,82,78,6.8,1
